Id,Predicted
26716581,103.30783327712962
18840683,80.90236059236452
13996108,206.6428769544762
26039386,33.71369738163115
27584712,107.90427776227645
1771989,157.82119898163845
13431961,179.69198023729638
14365130,113.30599291644091
23480798,130.22978951952655
24538997,82.23908916513244
20333200,157.55385326708486
16163482,234.7689778456953
294353,84.64520059611468
16214500,156.7518161234241
12325291,413.90440480652205
918049,157.82119898163845
14110144,156.21712469431694
28670804,230.40770507496225
20504269,156.21712469431694
258740,178.88994309363562
22249905,156.21712469431694
29282847,226.9606043755448
14153242,157.55385326708486
6452188,178.35525166452845
22878070,253.83154016520962
14403485,157.0191618379777
12990172,183.21904186422887
12970522,157.82119898163845
19429274,107.90427776227645
13788900,262.52514523189274
21026558,156.21712469431694
15079046,157.28650755253128
20516112,81.1697063069181
18354821,61.93985621178119
17791923,180.22667166640355
25033991,223.91721372498736
27283118,156.21712469431694
17790276,60.715614551543084
21217451,103.84252470623679
4244479,179.4246345227428
19431893,65.14800478642418
7458297,107.90427776227645
21838658,209.63848067765844
19764136,178.62259737908204
24352306,178.88994309363562
3951363,107.90427776227645
3758296,157.0191618379777
8241894,77.9805990849962
12050280,183.21904186422887
27133188,105.44659899355828
22153425,104.37721613534396
4447524,156.21712469431694
21550105,183.21904186422887
3929669,102.77314184802248
19787238,172.25786756753195
12806016,215.8414945402833
16544473,150.76384220241658
2267692,83.57581773790035
756892,156.21712469431694
17450190,161.5640389853886
83243,102.534189723248
17590481,318.07821488463264
6919971,130.89924273924152
276120,223.70088846316588
24313537,227.14798916258337
18361399,133.0380084556702
8964308,81.43705202147169
1604488,103.30783327712962
7973484,206.6139364796933
20569589,178.35525166452845
24444586,134.32371657570602
17298,244.63487078455535
26197763,107.90427776227645
2284454,281.95764105642866
16634804,157.28650755253128
2552938,201.29541577840075
26950547,220.70528473998368
25183760,205.08982311988683
10175187,107.90427776227645
19384143,183.21904186422887
8625398,156.21712469431694
6926686,156.21712469431694
27338569,201.29541577840075
26258306,183.21904186422887
6014327,183.21904186422887
26475819,81.70439773602527
13115688,136.03037865349552
3344383,203.40578790505032
27435179,61.93985621178119
3944737,82.50643487968603
23644347,62.74189335544193
21780636,183.21904186422887
5682992,183.21904186422887
253815,8.663161141109313
10038776,65.14800478642418
6809332,178.0879059499749
15037251,178.88994309363562
7516992,161.5640389853886
19307798,183.21904186422887
1132201,104.64456184989754
4359703,179.4246345227428
976167,83.04112630879318
20827546,107.90427776227645
21171726,109.02846148358358
26735765,80.90236059236452
15494542,178.62259737908204
10289124,173.43666060173527
24678015,79.75655369213307
9089306,157.82119898163845
21211033,102.77314184802248
16740779,149.96180505875583
8504231,181.0287088100643
25949165,183.21904186422887
3359001,178.62259737908204
24583519,80.90236059236452
3850493,195.04009614283964
19530652,107.90427776227645
19409691,136.03037865349552
17881079,34.51573452529189
23122670,103.5751789916832
16867729,80.90236059236452
11159781,62.74189335544193
16364491,222.36415989039796
22304581,208.3017521048905
5409372,80.90236059236452
23484328,107.90427776227645
5816154,136.99717372124184
13619661,107.90427776227645
16648750,156.21712469431694
19298911,107.90427776227645
21593872,113.5733386309945
23903189,156.21712469431694
14024257,158.89058183985279
25317793,63.81127621365627
1479113,159.42527326895993
13604994,80.90236059236452
10475047,80.90236059236452
2303583,159.6926189835135
16050081,124.64392310368044
27952152,136.99717372124184
17152350,208.4853564815684
19969420,158.6232361252992
25101138,111.7019186291194
10050847,88.92273202897202
11888948,158.89058183985279
2127713,159.9599646980671
4948953,107.90427776227645
6297613,158.35589041074562
16679726,86.21674889842137
9843826,156.21712469431694
21422090,88.94177338169312
18748170,80.90236059236452
3826037,63.81127621365627
840103,83.57581773790035
13004741,157.55385326708486
27018851,237.44493008138767
9247923,158.08854469619203
7808003,177.60478185860364
915020,103.5751789916832
19787716,107.90427776227645
9318504,102.77314184802248
15412415,179.4246345227428
28302975,220.70528473998368
24538208,109.56315291269074
391948,116.6979407678906
6607833,80.90236059236452
8045421,156.21712469431694
20904409,28.111712104608827
25946172,84.88768960638706
9512419,159.42527326895993
26951357,111.59555042829071
10338696,8.647042279933128
3352608,338.58964070456966
28491822,103.54300499154341
29630309,88.94177338169312
20586035,81.1697063069181
24390991,249.47026739447654
29313136,205.08982311988683
28127009,137.7992108649026
26747409,107.90427776227645
25292558,156.21712469431694
10212686,83.57581773790035
20741563,80.90236059236452
4482783,80.90236059236452
9464046,80.90236059236452
635282,103.84252470623679
9754751,154.554117148667
25816212,275.08353666900973
21678001,225.27656916070828
10318675,80.90236059236452
6048412,277.59636828569563
16027312,132.7706627411166
23540017,81.43705202147169
23545634,136.03037865349552
24823077,104.17749289748988
8989380,84.88768960638706
27306234,80.90236059236452
23355364,281.95764105642866
21658519,130.89924273924152
27967972,83.84316345245392
28510269,61.93985621178119
23002371,136.03037865349552
7116670,183.21904186422887
23875454,207.76706067578334
3038614,223.3825222958802
7205064,183.21904186422887
16380258,158.6232361252992
29382702,136.03037865349552
16514808,159.45421374374286
14710717,81.1697063069181
14201811,183.21904186422887
23291441,86.24927488343619
21845154,178.0879059499749
521522,81.43705202147169
11491051,109.02846148358358
13997415,195.30744185739323
1645181,151.03118791697017
6758846,155.09294097300983
27901272,110.89988148545866
18517584,107.90427776227645
19911921,181.83074595372506
13548101,104.37721613534396
25995800,230.40770507496225
18754907,88.94177338169312
13908291,206.6428769544762
27964166,271.9589345321136
10972514,183.21904186422887
19698644,194.77275042828606
29435698,80.90236059236452
1637178,110.63253577090508
8547691,157.28650755253128
29052983,179.95932595184996
259946,82.43001083766889
17405775,88.94177338169312
2660576,82.77378059423961
7094539,226.82962299529768
9831392,41.75311017095976
8119018,157.55385326708486
12070965,79.62947408593544
27366434,160.22731041262068
16122223,207.76706067578334
28680576,156.21712469431694
4756280,80.90236059236452
11849017,262.79120562624223
19981889,157.0191618379777
6660373,157.55385326708486
26258407,206.6139364796933
17847644,104.37721613534396
12604187,178.88994309363562
11007370,281.95764105642866
27975725,61.93985621178119
9960135,158.35589041074562
28182409,101.50025534159337
16394193,61.93985621178119
22885310,82.50643487968603
3553679,156.7518161234241
20228476,107.90427776227645
25933116,181.0287088100643
8052841,111.16722720001223
7177958,157.0191618379777
13378643,88.89020604395722
2204397,103.30783327712962
22866619,103.04048756257603
12287479,84.37785488156109
6759264,63.543930499102686
26199962,131.96862559745585
3531190,248.4840789891341
15067291,157.28650755253128
21343278,14.75119300104782
23256946,33.71369738163115
12346131,254.51576320368406
12972320,304.2831528136787
62230,55.25601844781281
25262332,158.6232361252992
19348233,107.90427776227645
289995,103.5751789916832
20786225,211.50990067953353
28471411,255.0557818254477
17269342,156.21712469431694
15113377,81.1697063069181
9572448,107.90427776227645
6329973,179.95932595184996
212544,104.64456184989754
6956274,81.43705202147169
7750282,88.94177338169312
272706,103.5751789916832
26893530,52.894902630577064
16333699,183.21904186422887
20540868,14.75119300104782
1972126,277.09385085672824
6937897,156.21712469431694
6113839,180.22667166640355
14851530,80.90236059236452
17861841,86.24927488343619
887292,284.39464116734655
13258556,110.09784434179791
6168663,164.23749613092446
9280902,80.90236059236452
258686,63.2765847845491
17531493,158.6232361252992
26000559,83.57581773790035
23108981,183.21904186422887
29458518,183.21904186422887
26107882,775.0091846137453
12547357,107.90427776227645
19069915,109.02846148358358
27520341,183.21904186422887
12894048,156.21712469431694
6845877,110.09784434179791
28531920,230.40770507496225
9347368,312.7596941833401
22206760,107.90427776227645
20799199,199.95868720563286
14330038,193.97071328462533
18655581,107.90427776227645
29536152,423.5236306886287
21827433,206.6428769544762
28862785,136.03037865349552
29680421,230.40770507496225
19945974,153.43729934795243
7748422,82.58639580720104
14663344,178.0879059499749
9733227,102.77314184802248
19811020,179.1572888081892
18720911,156.21712469431694
11320246,157.55385326708486
16667109,211.77724639408711
27611223,59.845891208970244
18511001,133.30535417022378
6346456,205.08982311988683
19455284,103.5751789916832
13094250,81.97174345057886
15917981,158.08854469619203
4783674,107.90427776227645
18777640,63.81127621365627
893853,178.62259737908204
26934498,159.6926189835135
22278941,158.08854469619203
21081172,301.02020337594297
121473,81.97174345057886
13771885,83.57581773790035
19750474,183.21904186422887
16869999,156.7518161234241
23678832,107.90427776227645
20744786,270.0875145302385
27953850,208.54647095649108
26497309,159.6926189835135
12652964,80.90236059236452
22232328,296.0200488419361
24538544,195.5747875719468
14894267,109.02846148358358
9838523,132.45229657383092
13300113,83.30847202334677
21593823,129.77505901793438
21121688,107.90427776227645
22929942,107.90427776227645
7265079,103.5751789916832
13377443,132.45229657383092
20073605,107.90427776227645
7202612,82.77378059423961
21476172,156.21712469431694
12379298,156.7518161234241
9825967,109.42425872684726
13959346,107.90427776227645
302309,334.630475438998
19413670,80.90236059236452
14332210,205.00986219237183
16981845,157.90115990915348
16630483,178.0879059499749
3209980,157.82119898163845
29410763,281.95764105642866
20611,104.37721613534396
19785676,107.90427776227645
27544201,102.77314184802248
21610552,107.90427776227645
9487684,109.02846148358358
2919885,153.16995363339885
26420986,109.02846148358358
27573342,228.5136582101342
6986781,183.21904186422887
20009122,156.21712469431694
2730497,56.38651578094985
16321789,81.43705202147169
29521447,159.45421374374286
5507371,80.90236059236452
21516275,179.95932595184996
22531031,102.77314184802248
22016473,104.37721613534396
28736154,234.7689778456953
21367901,88.94177338169312
19158672,221.82946846129082
21921178,157.82119898163845
19604307,107.90427776227645
2641730,84.1105091670075
19624565,357.30329383831673
14175040,156.7518161234241
9444819,281.95764105642866
27857198,369.89549658065266
13190121,254.9557238865167
13868137,94.2696463200437
17080093,80.90236059236452
3827442,178.0879059499749
19872862,62.74189335544193
13145377,109.02846148358358
22229817,156.21712469431694
2107939,81.70439773602527
682155,157.82119898163845
3568596,158.08854469619203
6261971,183.21904186422887
6553661,107.31801899543338
5545560,250.59445111578373
24244827,183.21904186422887
26549354,211.4261593416578
21915201,320.83541336804416
20149184,254.9557238865167
22586473,158.08854469619203
26828970,178.62259737908204
11775127,183.21904186422887
27237617,226.9606043755448
14452731,157.82119898163845
25168678,183.21904186422887
22438519,159.45421374374286
23502842,132.50331702656302
21378123,81.89531940856172
21631186,78.22512303646799
20885420,103.04048756257603
8186181,112.77130148733374
24077483,157.28650755253128
24779615,62.474547640888346
24635562,64.34596764276344
6576336,63.009239069995516
21721898,157.90115990915348
11148990,248.21673327458052
19159503,107.90427776227645
6923161,156.21712469431694
24896533,107.90427776227645
22971074,227.899005853512
28175959,234.7689778456953
23917877,350.40243316619774
27311481,156.48447040887052
15984234,450.39401959328984
27936839,80.90236059236452
19861740,156.21712469431694
5728014,156.21712469431694
13733309,203.40578790505032
27846079,200.05874514456386
21568187,83.84316345245392
9078739,83.30847202334677
17477221,203.40578790505032
5315955,85.44723773977543
25475944,53.69693977423782
3120723,114.37537577465525
27053726,128.09102380309787
24289926,169.58441042199613
3387493,250.62284470556278
29654002,157.90115990915348
8107212,81.70439773602527
12233692,133.78902514659885
21736682,107.90427776227645
9219472,158.89058183985279
11165881,61.93985621178119
24379887,106.51598185177262
16368470,156.21712469431694
7272453,183.21904186422887
23614112,227.14798916258337
23145289,107.90427776227645
7742287,88.94177338169312
11037023,81.43705202147169
13308629,156.21712469431694
22336905,350.6697788807513
22401901,136.03037865349552
16839686,136.03037865349552
18988028,57.97447120709516
6731373,83.57581773790035
17795491,34.24838881073831
28673212,156.21712469431694
1763209,63.543930499102686
10057826,36.92184595627415
21825081,230.40770507496225
18423707,183.21904186422887
732700,157.28650755253128
22768701,157.0191618379777
27904840,302.1443870972501
20296968,133.84004559933095
22009072,234.7689778456953
27248487,156.21712469431694
20007899,107.90427776227645
317905,57.990590068271345
8251228,84.64520059611468
320128,110.81255463735107
6849137,157.55385326708486
22518038,102.77314184802248
16123619,395.74806996483517
15488128,157.55385326708486
722464,129.77505901793438
21813814,81.97174345057886
27993666,80.90236059236452
13654127,149.96180505875583
27250504,61.93985621178119
17940009,125.98065167644833
413775,179.4246345227428
23871290,80.90236059236452
14023316,107.90427776227645
11983644,158.89058183985279
4739407,107.05067328087979
15717865,62.20720192633476
19194997,205.08982311988683
26914676,201.51174104022226
16673954,178.0879059499749
21799470,80.90236059236452
16311513,107.90427776227645
13276680,81.1697063069181
23109351,158.89058183985279
21354840,179.1572888081892
29359560,178.0879059499749
14686954,64.07862192820986
29057571,136.03037865349552
11352664,158.08854469619203
17314998,183.21904186422887
24656108,151.03118791697017
9312190,192.43048106364265
18488058,58.525281497378515
17813907,183.21904186422887
15108887,64.07862192820986
1914787,63.543930499102686
25184175,205.08982311988683
6423589,103.30783327712962
3181834,352.27385316807283
14106099,178.88994309363562
325429,179.1572888081892
17925111,109.02846148358358
29588587,181.32499499940081
16323024,178.88994309363562
4700265,107.90427776227645
3913635,158.89058183985279
22051355,136.03037865349552
23608727,136.03037865349552
1813829,182.6327830973858
1984390,111.7019186291194
29232781,181.51237978643937
25777661,158.08854469619203
14705110,178.88994309363562
17515734,81.43705202147169
26425874,86.24927488343619
11190701,107.90427776227645
19430305,82.23908916513244
26423738,205.08982311988683
10075145,250.59445111578373
4063357,129.4277523758658
2087663,88.94177338169312
4126452,230.62348345177995
1108309,104.64456184989754
4891616,178.0879059499749
25680422,80.90236059236452
27926311,107.31801899543338
21514852,80.90236059236452
25346842,84.1105091670075
22045554,107.90427776227645
12964763,109.02846148358358
9596708,224.23557989227305
27464651,109.02846148358358
13802195,107.90427776227645
15928889,80.90236059236452
3662827,201.02807006384717
10040649,80.90236059236452
5538720,83.84316345245392
11435936,157.28650755253128
25255024,100.08356584131045
24366897,180.76136309551072
12447273,80.90236059236452
3168120,157.0191618379777
26874727,80.90236059236452
332525,82.23908916513244
10015258,172.25786756753195
27304971,136.03037865349552
29186776,126.8181372966688
13666116,157.55385326708486
24044039,64.07862192820986
20498653,81.1697063069181
25266169,80.90236059236452
21733997,80.90236059236452
21264068,133.40541210915475
19341760,155.1251149731496
17329090,178.35525166452845
23594177,151.83322506063092
7480229,157.55385326708486
22906559,88.94177338169312
2210281,156.7518161234241
2636762,104.91190756445111
18476851,81.43705202147169
18402568,53.16224834513065
17297467,81.97174345057886
13394,82.50643487968603
17623200,346.9553324667803
5040218,157.82119898163845
466277,195.04009614283964
24528299,61.93985621178119
4824146,102.77314184802248
7496203,86.24927488343619
5613334,107.90427776227645
20586070,260.3026381775884
28543486,277.59636828569563
29306568,136.03037865349552
3508355,107.90427776227645
8423636,195.5747875719468
4090748,111.43457291456582
16893030,109.02846148358358
11618854,62.474547640888346
19356281,159.45421374374286
18753406,61.93985621178119
22615158,183.21904186422887
11563821,157.55385326708486
17147561,158.89058183985279
9149435,129.77505901793438
22705115,81.70439773602527
13156126,345.1123060546844
12776694,159.6926189835135
6464070,83.57581773790035
24287857,62.474547640888346
8411164,159.42527326895993
27610608,270.35486024479206
7637047,109.02846148358358
23101845,159.15792755440634
28312421,159.6926189835135
16406680,136.03037865349552
3369826,104.66718871285053
23575358,110.89988148545866
21289856,179.95932595184996
25872636,353.6943230787165
19327508,183.43482024104657
14065821,156.21712469431694
15534686,183.21904186422887
15972733,183.21904186422887
27057790,140.49170936315954
2671926,179.1572888081892
26739303,135.9277908630275
27201257,80.90236059236452
22065495,156.21712469431694
15166520,83.84316345245392
11739698,162.36607612904936
17031720,183.21904186422887
21746100,201.51174104022226
21922407,183.21904186422887
13938420,103.30783327712962
2091367,88.92273202897202
21736808,156.21712469431694
21782833,257.62918103205254
25834338,81.70439773602527
16179120,54.498976917898574
23062969,156.21712469431694
19360201,178.0879059499749
21344762,157.28650755253128
13952319,38.760739973134434
26608031,292.7603329295572
3238355,159.45421374374286
29149618,183.21904186422887
829083,129.1604066613122
15529123,128.35836951765145
22020786,109.18943899730846
9614760,87.82082318574288
17941948,183.21904186422887
19980048,158.89058183985279
7025693,107.90427776227645
25590511,178.0879059499749
28437023,73.97041336669244
22354348,183.21904186422887
20815456,104.37721613534396
26520935,132.45229657383092
29238311,230.40770507496225
16546876,103.5751789916832
27579844,254.9557238865167
28940279,107.90427776227645
15491431,81.1697063069181
9826081,80.90236059236452
239733,62.474547640888346
13876040,134.77466666693746
21948983,37.18919167082773
10115375,234.7689778456953
22294102,156.21712469431694
20874820,81.97174345057886
3012871,81.70439773602527
29652515,277.59636828569563
15285181,183.21904186422887
15248135,81.43705202147169
9260616,102.77314184802248
9403937,136.03037865349552
19171773,156.21712469431694
28894636,207.76706067578334
25806336,61.93985621178119
6347713,156.21712469431694
20212025,39.06061167270282
18721845,61.93985621178119
16465690,158.08854469619203
21633501,254.9557238865167
4744487,83.84316345245392
22706985,156.21712469431694
22191760,178.0879059499749
1251566,153.16995363339885
20933848,64.34596764276344
25713663,86.24927488343619
23480048,37.18919167082773
23620518,183.21904186422887
5334478,157.28650755253128
21961462,156.21712469431694
5936796,159.6926189835135
4174115,270.88955167389923
21636155,80.90236059236452
4128428,178.0879059499749
819893,158.89058183985279
24521322,205.08982311988683
13077370,61.166212657899564
3686493,205.08982311988683
15956772,107.90427776227645
266146,112.23661005822657
16081134,82.23908916513244
22830328,128.09102380309787
4717237,82.77378059423961
1502018,81.97174345057886
27951070,81.70439773602527
13670376,221.82946846129082
26598477,412.30033051920054
272044,157.82119898163845
4774658,183.21904186422887
23516943,62.20720192633476
16487559,156.21712469431694
27136639,61.93985621178119
1928570,80.90236059236452
12917057,157.28650755253128
21864747,102.77314184802248
27778703,156.21712469431694
12385794,271.1568973884528
29504721,302.1443870972501
6108021,82.58639580720104
21604003,277.59636828569563
11282788,82.50643487968603
29751478,183.21904186422887
25664429,158.08854469619203
23513769,168.36936675382012
10083580,80.90236059236452
14639920,178.35525166452845
15378469,107.90427776227645
16614713,155.65980640225678
17856672,222.63150560495154
29543716,252.27848633062024
6886371,109.02846148358358
25516958,109.56315291269074
20212707,179.69198023729638
4454400,205.08982311988683
21116651,196.64417043016115
2521380,183.21904186422887
12836502,160.49465612717427
5825173,240.65307865603066
27106892,183.21904186422887
14952357,84.91254631066826
8312148,157.28650755253128
26306276,80.90236059236452
3411815,81.70439773602527
7859932,80.90236059236452
24676554,54.23163120334499
21594436,180.49401738095713
9373167,183.21904186422887
22419930,63.81127621365627
27486387,109.02846148358358
27584413,15.018538715601402
16837628,159.45421374374286
13426681,156.21712469431694
23565268,230.40770507496225
4198764,158.6232361252992
27530069,201.29541577840075
25871075,299.6829279181713
22703920,82.23908916513244
8795721,64.34596764276344
3540722,132.50331702656302
13711439,129.96244380497296
9740264,110.3651900563515
11261146,174.5060434599496
5742795,210.4405178213192
26866483,84.91254631066826
21862079,109.83049862724432
20476397,226.34595201892262
3337808,370.9938199136499
24049220,320.5680676534906
26131183,67.28677050285286
14446717,156.21712469431694
15867800,81.1697063069181
8666770,180.49401738095713
16735848,64.34596764276344
29480988,107.90427776227645
24750367,81.43705202147169
29058736,107.90427776227645
29461095,107.90427776227645
24495291,83.57581773790035
23913344,155.09294097300983
22400568,84.88002032565346
26948963,107.31801899543338
14320998,88.94177338169312
28610673,80.90236059236452
11438999,107.90427776227645
9118945,87.82082318574288
1461873,133.52167943204526
13813731,81.70439773602527
29413438,107.90427776227645
26869596,109.83049862724432
8405978,157.28650755253128
995169,204.47517076326466
9710117,107.90427776227645
12359146,247.27993434031202
8104879,80.90236059236452
18194482,84.1105091670075
9918963,81.1697063069181
23840461,156.21712469431694
9679720,83.30847202334677
8751691,80.90236059236452
975250,81.97174345057886
4275729,155.09294097300983
23219659,103.84252470623679
24101160,251.1291425448909
8172864,80.90236059236452
29706049,202.2816041837432
22151092,82.50643487968603
23360836,234.7689778456953
3689140,179.4246345227428
24041631,80.90236059236452
1316961,128.09102380309787
11873821,162.63342184360295
3717427,183.21904186422887
26033423,344.12288412398505
2494739,82.50643487968603
14660126,256.8271438883918
21982618,183.21904186422887
4865377,109.02846148358358
12780475,63.2765847845491
23024065,83.57581773790035
3272161,159.15792755440634
16664273,102.77314184802248
18209795,156.21712469431694
19142273,63.2765847845491
24582124,107.90427776227645
8204305,158.6232361252992
12869567,156.21712469431694
2051675,81.97174345057886
15127414,82.23908916513244
4737392,62.474547640888346
29569979,79.62947408593544
26534723,230.40770507496225
17456123,80.90236059236452
4126676,157.28650755253128
17464043,107.90427776227645
24409829,157.0191618379777
27572554,86.24927488343619
767286,159.42527326895993
26055709,103.5751789916832
17118782,179.95932595184996
5883159,179.69198023729638
15219855,158.89058183985279
6560165,221.82946846129082
10017050,61.93985621178119
24391676,60.715614551543084
15562465,133.43793809416957
26438753,178.0879059499749
23808715,109.83049862724432
21967379,156.21712469431694
25580113,405.24297373997877
747316,157.55385326708486
18358792,253.83154016520962
21501622,103.84252470623679
3465651,58.68780958013586
22118980,80.90236059236452
15378960,150.76384220241658
23596011,62.74189335544193
187979,103.5751789916832
25451077,183.21904186422887
20205846,85.68205746931422
4753918,107.90427776227645
64361,180.49401738095713
13658407,124.64392310368044
12342876,174.7408631894884
21365379,128.09102380309787
18267345,80.90236059236452
21140951,254.9557238865167
6258983,104.10987042079037
28086391,157.76604613367067
27261014,107.90427776227645
9050105,220.89266952702226
3376999,129.1604066613122
28723300,212.61722710446412
26098654,250.38443946579213
13061064,156.21712469431694
10635913,136.03037865349552
6282629,178.88994309363562
11514756,156.7518161234241
22087030,296.0200488419361
5006113,269.0181316720242
11323125,109.56315291269074
12009807,156.21712469431694
8738438,306.5056598679831
18501885,178.0879059499749
20202971,156.21712469431694
23508956,164.23749613092446
25902370,253.83154016520962
10156314,156.21712469431694
29183445,179.6409597845643
9825448,102.77314184802248
22447855,114.37537577465525
28732842,52.627556916023494
19827778,178.88994309363562
786727,179.95932595184996
20257148,390.2019764811629
16767867,158.08854469619203
13575747,61.93985621178119
19162441,107.90427776227645
12389931,156.21712469431694
20618578,158.6232361252992
7221239,102.77314184802248
3912794,81.97174345057886
690553,220.0906323833615
2254412,183.21904186422887
6239753,83.57581773790035
26847619,62.474547640888346
8886910,203.40578790505032
15806018,81.97174345057886
13235951,204.20782504871107
10342806,178.0879059499749
19933967,136.03037865349552
23714378,80.90236059236452
21578513,107.90427776227645
13859196,62.74189335544193
925240,179.1572888081892
9597258,55.033668347005744
25287087,80.90236059236452
5241757,128.89306094675862
21929935,41.75311017095976
21483653,81.70439773602527
20958738,133.25433371749168
10100474,183.21904186422887
5003437,81.97174345057886
9093032,166.91095327646028
21770746,128.09102380309787
559324,183.21904186422887
23302260,161.8313846999422
27466393,104.10987042079037
3426028,82.77378059423961
16533749,86.24927488343619
4216435,79.62947408593544
22777530,80.90236059236452
24734792,183.21904186422887
1520806,196.64417043016115
22214594,165.92531175612166
17669867,156.48447040887052
3068852,156.21712469431694
26810466,178.0879059499749
26275643,199.95868720563286
4077428,156.21712469431694
23121375,87.31865774165053
29209620,277.59636828569563
19787770,80.90236059236452
19016912,107.90427776227645
22066635,155.09294097300983
25127644,178.0879059499749
3302932,282.0576989953596
16163323,63.009239069995516
22245972,107.90427776227645
12950979,183.21904186422887
11377233,84.64520059611468
21934181,80.90236059236452
20994326,61.93985621178119
17192309,263.0301577510167
659880,80.90236059236452
22731353,156.21712469431694
21947039,203.40578790505032
29453891,183.21904186422887
13709619,80.90236059236452
15099149,82.77378059423961
28603871,157.90115990915348
3825437,109.02846148358358
27490389,226.07860630436903
14297224,178.0879059499749
21609424,64.8806590718706
28890259,136.03037865349552
8887748,94.2696463200437
28071460,107.90427776227645
23808032,114.37537577465525
16811364,83.84316345245392
21484947,313.1880174116186
19533966,363.1013531207487
26553542,80.90236059236452
12051116,157.55385326708486
13019720,256.02510674473103
9231257,60.715614551543084
4694622,83.30847202334677
28661064,183.43482024104657
